Province/State,Study Pop Size (N),Proportion of values entered in row (%),Study length (days),Median Age,Mean Age,Age SD,Age LQ,Age UQ,% Healthcare Worker,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Exposure history (%),Exposure - Wuhan Travel (%),Exposure - Personal Contact (%),Incubation period (days) - Mean,Incubation period (days) - Median,Incubation period (days) - LQ,Incubation period (days) -  Higher Quartile,Time From Symptoms Appearance to Hospitalization (days) - Mean,Time From Symptoms Appearance to Hospitalization (days) - Median,Time From Symptoms Appearance to Hospitalization (days) - LQ,Time From Symptoms Appearance to Hospitalization (days) - UQ,Smoking history,Current drinker,BMI,Obesity,Any Comorbidity,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever,Average temperature (celsius),Max temperature (celsius),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Disease Severity General,Disease Severity Severe,Disease Severity Critical,"Imaging Findings Available? (yes=1, no=0)",White Blood Cell Count (10^9/L) - Median,White Blood Cell Count (10^9/L) - LQ,White Blood Cell Count (10^9/L) - UQ,Lymphocyte Count (10^9/L) - Median,Lymphocyte Count (10^9/L) - LQ,Lymphocyte Count (10^9/L) - UQ,CD4+ T Lymphocyte (Count),CD8+ T Lymphocyte (Count),Platelet Count (10^9/L) - Median,Platelet Count (10^9/L) - LQ,Platelet Count (10^9/L) - UQ,Neutrophil Count (10^9/L) - Median,Neutrophil Count (10^9/L) - LQ,Neutrophil Count (10^9/L) - UQ,Hemoglobin (g/L) - Median,Hemoglobin (g/L) - LQ,Hemoglobin (g/L) - UQ,Hematocrit (%),Albumin (g/L),Alanine Aminotransferase (U/L),Aspartate Aminotransferase (U/L),Total Bilirubin (umol/L) - Median,Total Bilirubin (umol/L) - LQ,Total Bilirubin (umol/L) - UQ,Blood Urea Nitrogen (mmol/L),Creatinine,Creatine Kinase (U/L),C-Reactive Protein (mg/L),Gamma-Glutamyl Transferase (U/L),Interleukin-6 (pg/mL),Procalcitonin (ng/mL),D-Dimer (mg/L),Prothrombin Time (s),Antibiotic,Antiviral (Any),Uses Kaletra,Uses Favipiravir,Uses Tamiflu (oseltamivir),Uses Remdesivir,Uses umif+lop-rit,Uses Arbidol (umifenovir),Uses hydroxychloroquine and/or chloroquine,"Corticosteroid (including Glucocorticoid, Methylprednisolone)",Intravenous immunoglobin,Nasal cannula,High-flow nasal cannula oxygen therapy,Oxygen therapy,Noninvasive mechanical ventilation,Invasive mechanical ventilation,ECMO,Renal replacement therapy,Interferon Alpha-1b,Thymalfasin and/or Thymosin,Sepsis,Respiratory failure or ARDS,Respiratory failure,ARDS,Hypoxemia,Heart failure,Septic shock / shock,Liver dysfunction,Coagulopathy,Acute cardiac injury,Acute kidney injury (AKI),Secondary infection/ Bacterial infection,Hypoproteinaemia,Acidosis,Hospital admission (%),ICU admission,Discharged (%),"ICU length of stay, days","Hospital length of stay, days",Days to Viral Clearance (Median),Mortality,Projected Mortality (accounting for patients not currently discharged)
Illinois,1.3333333333333333,0.264,26.0,52.21212982376924,50.751590565866444,12.50512699062937,43.559684541639996,60.54107364679063,0.19506666666666664,0.5,0.09761794871794875,0.019841577825159915,0.8769964360587003,0.007969298245614036,0.00766573875802998,1.0,0.5,0.5,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,8.0,8.0,8.0,8.0,0.10189523809523811,0.09048695652173915,25.414318181818185,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.5,0.07309664179104476,0.037001818181818164,0.10271027027027028,0.04621775362318841,0.15895560975609752,1.0,37.97568421052632,38.46796491228069,0.2547387755102041,1.0,0.2963363636363635,0.5,0.27658539325842696,0.22474976744186034,1.0,0.14227399999999998,0.14943413793103458,1.0,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.5,0.042900000000000015,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,3.1999999999999997,3.1999999999999997,3.1999999999999997,0.75,0.75,0.75,311.51186046511634,210.01124999999993,184.99058536585366,143.51270718232044,232.330773480663,6.805492227979275,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651167,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.45845034965034975,0.029403007518796997,0.1605602836879433,0.19820512820512817,0.0966,0.29401629629629633,0.10768675496688744,0.3387130890052356,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204082,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425288,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584156,0.18166395348837208,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.04981333333333334,0.049506666666666664,1.0,0.0,1.0,6.955400000000001,17.0,32.0,0.0,0.23270114942528738
Incheon,1.0,0.4438,13.0,35.0,35.0,0.0,35.0,35.0,0.19506666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.4,38.46796491228069,0.0,1.0,1.0,0.12239550000000006,1.0,1.0,0.3399516806722689,0.14227399999999998,1.0,0.10479531250000007,0.12811489361702127,1.0,1.0,0.12419999999999999,0.04290000000000001,0.0,1.0,0.0,0.0,0.0,5.6,5.6,5.6,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,193.0,193.0,193.0,6.805492227979274,6.771015625,9.829765625000004,13.7,13.7,13.7,23.007777777777775,4.6,70.0,60.0,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,0.82,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.0,1.0,6.955400000000001,11.0,14.913725490196079,0.0,0.0
International,69.33333333333333,0.18543333333333334,15.0,69.0,50.751590565866444,12.50512699062937,48.916666666666664,75.16666666666667,0.19506666666666664,0.5503197916666666,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.36890538922155686,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.16563174603174605,0.09048695652173915,25.414318181818185,0.22396153846153852,0.53,0.29759942028985514,0.12969296803652966,0.14639411764705887,0.06978344594594593,0.06139776119402984,0.037001818181818164,0.10271027027027028,0.04621775362318841,0.15895560975609752,0.56275986565911,37.97568421052632,38.46796491228069,0.2547387755102041,0.49394900900900884,0.219890909090909,0.11359700000000005,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.1252894252873564,0.10479531250000007,0.12811489361702127,0.19313180952380957,0.1659121951219512,0.12419999999999999,0.042900000000000015,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,2.5036344755970923,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999993,184.99058536585366,143.51270718232044,232.330773480663,6.805492227979275,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651167,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.45845034965034975,0.029403007518796997,0.1605602836879433,0.19820512820512817,0.0966,0.29401629629629633,0.10768675496688744,0.3387130890052356,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.21166666666666667,0.0,0.015233333333333335,0.03792926829268293,0.08833775510204082,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425288,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584156,0.18166395348837208,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.04981333333333334,0.049506666666666664,0.9474846625766872,0.33542986425339355,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206078,0.23270114942528738
Jiangsu,145.0,0.49102999999999997,33.9,43.202,43.202,14.155076194377619,36.645873816656,58.93282945871624,0.1950666666666667,0.52318,0.0,0.0,1.0,0.0,0.0,0.9016167052023121,0.4164602094240838,0.5096716167664671,5.88516,5.681882352941177,3.9918863636363633,8.217704545454545,6.603166666666668,5.921795918367348,5.117559055118109,10.83544,0.07536714285714288,0.07033217391304349,25.414318181818178,0.2239615384615385,0.519824232365145,0.2625598260869565,0.16106183561643836,0.07611823529411768,0.06978344594594592,0.03412899253731343,0.025001090909090896,0.08619718918918919,0.03126532608695652,0.10977336585365853,0.8156700000000001,37.596410526315786,38.4679649122807,0.25473877551020413,0.611447054054054,0.23288090909090906,0.14587685000000003,0.3673856179775281,0.22474976744186032,0.3766661764705882,0.14227399999999998,0.19049024137931037,0.08915671875000004,0.06593446808510638,0.21269771428571432,0.16591219512195118,0.1242,0.0429,0.13864095238095236,0.4872759259259259,0.2448931578947368,0.22166873239436619,3.306542056074766,5.180000000000001,3.817509505703422,7.662563218390804,1.272,0.9256874999999999,1.8620468749999997,424.88611627906965,296.09075,185.4091756097561,138.53181215469613,235.44523204419892,3.175,3.2683046875,6.875929687500002,130.9754620253165,114.6207205882353,144.41889705882355,13.964666666666664,38.86561538461539,24.616,31.509926470588244,9.90353125,4.901449541284402,15.190209090909093,5.087330434782609,64.39424861878453,109.22410937499998,20.389,24.443000000000005,21.34747368421052,2.0393604651162787,0.485,12.632384615384613,0.6404937195121951,0.9258325,0.6513801398601399,0.029403007518796993,0.16056028368794334,0.19820512820512823,0.0966,0.3675065185185185,0.12228072847682121,0.32331392670157066,0.26617299363057323,0.48476800000000003,0.1973908108108108,0.767685350877193,0.17290184782608692,0.19254973333333336,0.02567878048780488,0.05300265306122448,0.9217000000000001,0.32354833333333327,0.10729787234042557,0.36907011494252867,0.3091705,0.21926931506849315,0.1081857142857143,0.09557045454545454,0.04787524752475247,0.2317647674418605,0.07981842105263157,0.10980843750000005,0.11072555555555556,0.128612131147541,0.04981333333333333,0.04950666666666666,1.0,0.139,0.738,6.955399999999999,15.278450704225355,14.03098039215686,0.0,0.0
Jiangxi,20.0,0.2546833333333333,21.0,43.95202163729488,48.12579528293321,12.50512699062937,35.039789694426666,58.694049097860415,0.1950666666666667,0.5640333333333333,0.0,0.0,1.0,0.0,0.0,0.5807833333333333,0.5075340314136129,0.27960359281437125,5.635266666666666,5.959607843137255,4.23840909090909,8.203863636363636,6.619305555555556,6.9996598639455785,5.11755905511811,10.835439999999998,0.07364761904761906,0.09048695652173915,25.414318181818178,0.22396153846153852,0.2784401106500691,0.17006666666666667,0.12438639269406393,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027026,0.04621775362318841,0.15130373983739834,0.5102833333333333,37.521175438596494,38.57330409356725,0.25473877551020413,0.42944999999999994,0.4485015151515151,0.1352310833333334,0.27095692883895134,0.22474976744186034,0.28119250700280113,0.14227399999999998,0.08988373563218395,0.10479531250000007,0.1281148936170213,0.16034885714285718,0.18650609756097558,0.12419999999999999,0.0429,0.07663650793650793,0.8090866255144032,0.2955552631578946,0.3012145539906103,5.510903426791277,6.295689845474616,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,303.46093023255816,191.85395833333334,184.9905853658536,143.51270718232044,232.33077348066305,5.829412780656303,6.771015625000001,9.829765625000006,119.12487341772153,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,27.088875968992244,32.3248774509804,11.248437500000001,7.228165137614675,16.21736363636364,6.3544347826086955,65.2408287292818,96.74351562499999,40.272316735822976,24.443,35.39912280701754,2.0393604651162787,82.3307650273224,12.742307692307692,0.7431457317073171,0.8075583333333333,0.5322418414918415,0.014701503759398498,0.08028014184397166,0.19820512820512823,0.0483,0.14700814814814817,0.05384337748344372,0.3387130890052355,0.24624331210191083,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.2738324444444445,0.03792926829268293,0.0883377551020408,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.36907011494252867,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584159,0.18166395348837214,0.07981842105263155,0.13644062500000007,0.1116079365079365,0.1314459016393443,0.04981333333333333,0.049506666666666664,0.9737423312883436,0.16771493212669678,0.7561892583120203,6.9554,15.313450704225353,11.290196078431373,0.08497830802603039,0.11635057471264369
Jiaxing,1.75,0.309675,8.0,39.291666666625005,39.047916666625,1.5631408738286712,38.541666666625005,40.729166666625005,0.0,0.57125,0.0,0.0,1.0,0.0,0.0,1.0,0.28625,0.71375,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.999659863945579,5.11755905511811,10.835439999999998,0.10189523809523814,0.09048695652173913,25.414318181818178,0.22396153846153852,0.4903203319502071,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027026,0.04621775362318841,0.15895560975609754,0.8000349496221663,37.97568421052632,38.4679649122807,0.25473877551020413,0.6503558783783783,0.29633636363636345,0.12239550000000007,0.31914634831460675,0.22474976744186034,0.20998792016806722,0.14227399999999998,0.16235853448275867,0.10479531250000007,0.1281148936170213,0.17817442857142857,0.16647804878048778,0.12419999999999999,0.0429,0.0,0.8574999999999999,0.14250000000000002,0.0,0.0,5.574999999999999,5.418749999999999,5.856249999999999,1.9,1.8874999999999997,2.05,311.51186046511634,210.01125,184.9905853658536,143.51270718232044,232.33077348066305,6.805492227979273,6.771015625000002,9.829765625000006,119.12487341772155,109.38573529411767,130.82632352941178,23.007777777777775,37.45769230769232,29.04441860465116,34.449754901960794,11.248437500000001,7.228165137614675,16.21736363636364,6.3544347826086955,65.2408287292818,96.74351562499999,39.31796680497927,24.443000000000005,35.39912280701754,2.0393604651162787,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457749999999999,0.45845034965034964,0.02940300751879699,0.1605602836879433,0.19820512820512823,0.0966,0.2940162962962964,0.10768675496688743,0.3387130890052355,0.2462433121019108,0.4612266666666666,0.41396936936936946,0.6681219298245614,0.1923364130434782,0.2738324444444445,0.03792926829268293,0.0883377551020408,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.36907011494252867,0.26040166666666664,0.2609561643835617,0.1081857142857143,0.09557045454545454,0.09818415841584159,0.18166395348837214,0.07981842105263155,0.13644062500000007,0.11160793650793652,0.1314459016393443,0.04981333333333333,0.04950666666666666,1.0,0.33542986425339366,1.0,6.955399999999999,15.356901408450709,14.913725490196075,0.0,0.0
Loumbardy,353.55555555555554,0.28587777777777773,36.0,58.77777777777778,50.75159056586643,12.505126990629368,56.22222222222222,61.55555555555556,0.1950666666666667,0.838888888888889,1.0,0.0,0.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.36890538922155697,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.999659863945579,5.11755905511811,10.835439999999998,0.10189523809523814,0.09048695652173913,25.414318181818178,0.2239615384615385,0.7277777777777779,0.35333333333333333,0.1111111111111111,0.2644444444444444,0.030000000000000002,0.061111111111111116,0.014444444444444446,0.10271027027027026,0.017777777777777778,0.26666666666666666,0.7001397984886648,37.97568421052632,38.4679649122807,0.25473877551020413,0.6014235135135132,0.29633636363636345,0.12239550000000007,0.27658539325842696,0.22474976744186032,0.3399516806722689,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.1281148936170213,0.21269771428571432,0.1659121951219512,0.12419999999999999,0.0429,0.0,0.0,0.0,1.0,0.0,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01125,184.9905853658536,143.51270718232044,232.33077348066303,6.805492227979273,6.771015625000002,9.829765625000006,119.12487341772155,109.38573529411767,130.82632352941178,23.007777777777775,37.45769230769232,29.04441860465116,34.449754901960794,11.248437500000001,7.228165137614675,16.21736363636364,6.3544347826086955,65.2408287292818,96.74351562499999,39.31796680497927,24.443000000000005,35.39912280701754,2.0393604651162787,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457749999999999,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.19820512820512823,0.0966,0.2940162962962964,0.10768675496688743,0.3387130890052355,0.2462433121019108,0.46122666666666656,0.41396936936936946,0.011666666666666665,0.21666666666666667,0.7722222222222223,0.03792926829268293,0.0883377551020408,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.36907011494252867,0.26040166666666664,0.2609561643835617,0.1081857142857143,0.09557045454545454,0.09818415841584159,0.18166395348837214,0.07981842105263155,0.13644062500000007,0.11160793650793652,0.1314459016393443,0.04981333333333333,0.04950666666666666,1.0,1.0,0.1466666666666667,6.955399999999999,15.356901408450707,14.913725490196075,0.3111111111111111,0.5625223499361431
Marseille,80.0,0.3539,18.0,52.5,52.5,12.50512699062937,42.0,62.0,0.19506666666666667,0.525,1.0,0.0,0.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,4.8,4.8,0.0,10.4,0.10189523809523812,0.09048695652173915,25.41431818181818,0.05,0.49032033195020713,0.163,0.11199999999999999,0.075,0.1,0.063,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.075,0.15,38.6,38.8,0.2547387755102041,0.588,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.163,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.05,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.225,1.0,0.0,0.0,0.0,0.1982051282051282,0.0,0.0,1.0,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.15,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.04,0.81,6.955400000000001,4.6,4.1,0.01,0.01
Munich,7.538461538461538,0.3414307692307693,27.76923076923077,53.62471524905327,50.75159056586643,12.50512699062937,43.55968454163998,60.54107364679063,0.19506666666666667,0.6010152243589743,0.7692307692307693,0.0,0.23076923076923078,0.0,0.0,0.8035890173410406,0.5075340314136129,0.36890538922155697,6.637199999999997,5.959607843137254,4.238409090909089,8.203863636363636,6.010371794871796,6.345866038723183,4.4840884312537845,9.860756923076924,0.10189523809523811,0.09048695652173913,25.41431818181818,0.22396153846153852,0.4492307692307692,0.1346153846153846,0.02230769230769231,0.033783257918552044,0.10538461538461541,0.016868455797933408,0.008538881118881115,0.023702370062370064,0.010665635451505017,0.20745129455909936,0.3323399534973842,37.97568421052632,38.4679649122807,0.25473877551020413,0.73725158004158,0.06838531468531465,0.0282451153846154,0.06382739844425236,0.05186533094812162,0.07845038784744666,0.03283246153846153,0.2052540318302387,0.024183533653846172,0.029564975450081833,0.5621610109890111,0.0382874296435272,0.02866153846153846,0.04290000000000001,0.10306996336996337,0.8036407407407408,0.06820506072874491,0.10192307692307692,0.0,5.920804890473769,4.728365019011406,7.72187739463602,1.514572788774743,1.4151442307692306,1.6477283653846153,311.51186046511623,210.01125,184.99058536585363,143.5127071823204,232.33077348066305,4.58511359107214,4.414080528846155,5.302253605769232,119.12487341772156,109.38573529411768,130.8263235294118,23.007777777777783,37.45769230769231,29.044418604651167,34.44975490196079,8.768028846153847,7.228165137614677,16.21736363636364,6.354434782608694,65.2408287292818,74.6334735576923,4.484615384615385,24.443,40.13009446693657,1.5764311270125222,63.51597309794032,12.742307692307692,0.7431457317073171,0.8457749999999998,0.45845034965034964,0.02940300751879699,0.16056028368794334,0.1982051282051282,0.0966,0.2940162962962964,0.10768675496688741,0.3387130890052355,0.24624331210191078,0.4612266666666666,0.4139693693693695,0.6681219298245614,0.19233641304347818,0.2738324444444445,0.037929268292682936,0.0883377551020408,0.6237297872340425,0.15182777777777773,0.10729787234042558,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571432,0.09557045454545454,0.09818415841584159,0.18166395348837214,0.07981842105263157,0.13644062500000007,0.11160793650793653,0.1314459016393443,0.049813333333333334,0.049506666666666664,1.0,0.36033066481030285,0.8874719653747788,6.955399999999998,15.356901408450709,14.913725490196073,0.03922075755047556,0.05370026525198939
New York,1705.75,0.31813749999999996,50.5,60.989016227971156,57.406846462199915,15.301922621486016,48.50242113541,70.69776841169765,0.17693333333333336,0.6010399739583333,0.13796346153846153,0.06688118336886995,0.6736223270440252,0.1122269736842105,0.016874304068522486,0.8035890173410404,0.5075340314136129,0.36890538922155697,6.557549999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.999659863945579,5.11755905511811,10.835439999999998,0.21648690476190477,0.09048695652173913,28.46786931818182,0.2775961538461539,0.4903203319502071,0.5577,0.334425,0.14729926470588237,0.06807086148648649,0.0630120802238806,0.020875454545454544,0.10112148648648647,0.10352721920289855,0.14197780487804876,0.7163024244332493,37.84730263157894,38.4679649122807,0.2445214285714286,0.6764088175675675,0.5186261363636362,0.10189831250000002,0.17554269662921348,0.2291560465116278,0.3399516806722689,0.13323975,0.18266280172413796,0.12627265625000003,0.1281148936170213,0.13188664285714288,0.16945609756097563,0.12419999999999999,0.0429,0.06705694444444445,0.5792211419753086,0.38361085526315786,0.38856273474178393,4.822040498442368,6.916278973509937,4.871273764258555,8.266408045977014,1.3773615635179155,1.234921875,1.9001367187499998,311.51186046511634,210.01125,191.2429390243902,144.9486187845304,236.78942679558017,6.6173056994818635,6.387138671875,9.563544921875005,105.82176424050633,97.12501838235296,116.2105330882353,23.007777777777775,33.14673076923078,30.783313953488367,39.212316176470594,9.917382812500001,7.228165137614675,16.21736363636364,6.3544347826086955,57.273225138121575,111.555947265625,73.29872925311204,24.443000000000005,39.09923245614035,2.200850290697674,62.353073770491804,12.98701923076923,0.7464478658536587,0.841303125,0.2875314685314685,0.02940300751879699,0.10172517730496457,0.11997756410256409,0.0966,0.2940162962962964,0.40171837748344374,0.3288739528795811,0.15790207006369425,0.4098233333333333,0.3684731981981983,0.6408566885964913,0.16954436141304344,0.3368331111111111,0.03792926829268293,0.1065033163265306,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.40491882183908046,0.2953514583333333,0.337347602739726,0.1081857142857143,0.07385653409090909,0.17849009900990098,0.18166395348837214,0.07981842105263155,0.13644062500000007,0.26360297619047623,0.1314459016393443,0.04981333333333333,0.04950666666666666,0.7899999999999999,0.30714366515837105,0.522797314578005,8.859625000000001,13.94978873239437,14.913725490196075,0.1825,0.27067528735632185
New York City,1455.125,0.31529999999999997,29.0,58.478750000000005,50.75159056586643,12.505126990629368,46.32,70.255,0.14491666666666667,0.5827625,0.420375,0.14155,0.10691250000000001,0.007969298245614036,0.347425,0.8035890173410404,0.5075340314136129,0.36890538922155697,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.1269791666666675,6.374787414965986,4.198474409448819,9.64715,0.16435,0.09048695652173913,25.414318181818178,0.34121250000000003,0.5541951244813277,0.3732125,0.21549999999999997,0.13140000000000002,0.07372500000000001,0.0582875,0.037001818181818164,0.10271027027027026,0.06269415760869565,0.1909833536585366,0.5389623740554156,37.65338157894737,38.4679649122807,0.20371173469387757,0.6760146959459457,0.40321022727272715,0.12239550000000007,0.27658539325842696,0.2403436046511627,0.3399516806722689,0.14227399999999998,0.1803963362068966,0.10479531250000007,0.1281148936170213,0.21269771428571432,0.1659121951219512,0.12419999999999999,0.0429,0.019159126984126983,0.32444367283950615,0.31948322368421045,0.4042929577464789,0.375,6.028046357615899,4.728365019011406,7.721877394636018,1.3798615635179154,1.1442187499999998,1.8001171874999997,311.51186046511634,210.01125,184.9905853658536,143.51270718232044,232.33077348066305,6.805492227979273,6.771015625000002,9.829765625000006,125.45304588607596,109.38573529411767,130.82632352941178,23.007777777777775,37.45769230769232,30.15831395348837,37.212316176470594,11.248437500000001,7.228165137614675,16.21736363636364,6.3544347826086955,49.17937154696135,96.74351562499999,57.000975103734454,24.443000000000005,35.39912280701754,1.574520348837209,61.8505737704918,12.742307692307692,0.7431457317073171,0.8457749999999999,0.45845034965034964,0.02940300751879699,0.1605602836879433,0.14025320512820513,0.0966,0.2940162962962964,0.3274292218543046,0.2636956806282722,0.2462433121019108,0.4612266666666666,0.41396936936936946,0.6681219298245614,0.1923364130434782,0.293025,0.03792926829268293,0.0783360969387755,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.36907011494252867,0.26040166666666664,0.2609561643835617,0.1081857142857143,0.0667315340909091,0.09818415841584159,0.18166395348837214,0.07981842105263155,0.13644062500000007,0.11160793650793652,0.10527868852459019,0.04981333333333333,0.04950666666666666,0.81125,0.25078619909502264,0.44,6.955399999999999,8.512588028169016,14.913725490196075,0.125,0.23500000000000001
