Subgroup,Study Pop Size (N),Proportion of values entered in row (%),Study length (days),Median Age,Mean Age,Age SD,Age LQ,Age UQ,% Healthcare Worker,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Exposure history (%),Exposure - Wuhan Travel (%),Exposure - Personal Contact (%),Incubation period (days) - Mean,Incubation period (days) - Median,Incubation period (days) - LQ,Incubation period (days) -  Higher Quartile,Time From Symptoms Appearance to Hospitalization (days) - Mean,Time From Symptoms Appearance to Hospitalization (days) - Median,Time From Symptoms Appearance to Hospitalization (days) - LQ,Time From Symptoms Appearance to Hospitalization (days) - UQ,Smoking history,Current drinker,BMI,Obesity,Any Comorbidity,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever,Average temperature (celsius),Max temperature (celsius),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Disease Severity General,Disease Severity Severe,Disease Severity Critical,"Imaging Findings Available? (yes=1, no=0)",White Blood Cell Count (10^9/L) - Median,White Blood Cell Count (10^9/L) - LQ,White Blood Cell Count (10^9/L) - UQ,Lymphocyte Count (10^9/L) - Median,Lymphocyte Count (10^9/L) - LQ,Lymphocyte Count (10^9/L) - UQ,CD4+ T Lymphocyte (Count),CD8+ T Lymphocyte (Count),Platelet Count (10^9/L) - Median,Platelet Count (10^9/L) - LQ,Platelet Count (10^9/L) - UQ,Neutrophil Count (10^9/L) - Median,Neutrophil Count (10^9/L) - LQ,Neutrophil Count (10^9/L) - UQ,Hemoglobin (g/L) - Median,Hemoglobin (g/L) - LQ,Hemoglobin (g/L) - UQ,Hematocrit (%),Albumin (g/L),Alanine Aminotransferase (U/L),Aspartate Aminotransferase (U/L),Total Bilirubin (umol/L) - Median,Total Bilirubin (umol/L) - LQ,Total Bilirubin (umol/L) - UQ,Blood Urea Nitrogen (mmol/L),Creatinine,Creatine Kinase (U/L),C-Reactive Protein (mg/L),Gamma-Glutamyl Transferase (U/L),Interleukin-6 (pg/mL),Procalcitonin (ng/mL),D-Dimer (mg/L),Prothrombin Time (s),Antibiotic,Antiviral (Any),Uses Kaletra,Uses Favipiravir,Uses Tamiflu (oseltamivir),Uses Remdesivir,Uses umif+lop-rit,Uses Arbidol (umifenovir),Uses hydroxychloroquine and/or chloroquine,"Corticosteroid (including Glucocorticoid, Methylprednisolone)",Intravenous immunoglobin,Nasal cannula,High-flow nasal cannula oxygen therapy,Oxygen therapy,Noninvasive mechanical ventilation,Invasive mechanical ventilation,ECMO,Renal replacement therapy,Interferon Alpha-1b,Thymalfasin and/or Thymosin,Sepsis,Respiratory failure or ARDS,Respiratory failure,ARDS,Hypoxemia,Heart failure,Septic shock / shock,Liver dysfunction,Coagulopathy,Acute cardiac injury,Acute kidney injury (AKI),Secondary infection/ Bacterial infection,Hypoproteinaemia,Acidosis,Hospital admission (%),ICU admission,Discharged (%),"ICU length of stay, days","Hospital length of stay, days",Days to Viral Clearance (Median),Mortality,Projected Mortality (accounting for patients not currently discharged)
Randomly assigned to receive LPV/r,34.0,0.2809,77.0,50.7,50.7,15.4,35.3,66.1,0.19506666666666667,0.5,0.09761794871794874,0.019841577825159915,1.0,0.007969298245614036,0.007665738758029979,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,3.5,2.0,6.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.20600000000000002,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.794,37.97568421052632,38.46796491228069,0.2547387755102041,0.618,0.0,0.0,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.27,0.0,0.147,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.764,0.17600000000000002,0.06,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.23270114942528736
Rapid Recovery,53.0,0.5225,59.0,49.0,50.75159056586644,12.50512699062937,39.0,63.0,0.19506666666666667,0.6409999999999999,0.0,0.0,1.0,0.0,0.0,0.7929999999999999,0.491,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.019,0.09048695652173915,24.5,0.22396153846153852,0.434,0.17,0.151,0.038,0.094,0.0,0.037001818181818164,0.038,0.019,0.34,0.47200000000000003,37.97568421052632,38.46796491228069,0.2547387755102041,0.547,0.321,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.377,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.6543,0.0,0.0,5.510903426791277,6.3,4.9,8.2,0.8,0.6,1.1,311.51186046511634,210.01124999999996,178.0,139.0,237.0,4.6,0.6,1.1,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,12.6,9.0,17.5,6.3544347826086955,62.1,96.74351562499999,39.4,24.443,35.39912280701754,2.039360465116279,0.74,12.742307692307692,0.736,0.8457750000000002,0.887,0.0,0.0,0.1982051282051282,0.0,0.245,0.0,0.509,0.18899999999999997,0.642,0.094,0.981,0.151,0.0,0.0,0.0,0.6,0.0,0.0,0.377,0.26040166666666664,0.377,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.057,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.0
Refractory patients,85.0,0.4494,36.0,61.0,50.75159056586644,12.50512699062937,52.0,70.0,0.19506666666666667,0.647,0.0,0.0,1.0,0.0,0.0,0.247,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.047,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.259,0.141,0.165,0.047,0.059000000000000004,0.059000000000000004,0.08199999999999999,0.047,0.15895560975609752,0.741,37.97568421052632,38.8,0.2547387755102041,0.635,0.41200000000000003,0.132,0.27658539325842696,0.579,0.711,0.14227399999999998,0.059000000000000004,0.053,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.0,0.04290000000000001,0.07663650793650793,0.235,0.365,0.4,1.0,4.65,3.14,6.84,0.8,0.56,1.04,311.51186046511634,210.01124999999996,159.0,119.0,202.0,3.28,1.99,5.08,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,36.0,28.0,37.0,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,79.0,89.0,46.0,24.443,64.0,0.05,213.0,12.742307692307692,0.7431457317073171,0.318,0.247,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.2,0.10768675496688744,0.647,0.08199999999999999,0.4612266666666666,0.4139693693693694,0.847,0.847,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.247,0.129,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
Remdesivir treatment,158.0,0.4101,35.0,66.0,66.0,12.50512699062937,57.0,73.0,0.19506666666666667,0.56,0.09761794871794874,0.019841577825159915,0.8769964360587003,0.007969298245614036,0.007665738758029979,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,7.0,5.0,8.0,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.71,0.46,0.25,0.09,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.0,0.15895560975609752,0.35,36.8,38.46796491228069,0.23,0.6014235135135132,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.03,0.05,0.01,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,0.74,0.26,0.0,6.2,4.4,8.3,0.8,0.6,1.1,311.51186046511634,210.01124999999996,183.0,144.0,235.0,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,26.0,31.0,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,68.0,75.9,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,1.0,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.83,0.17,0.04,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.0,0.1,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.05,0.01,0.1816639534883721,0.07981842105263155,0.01,0.01,0.03,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.61,6.955400000000001,25.0,14.913725490196079,0.15,0.2
Required supplemental oxygen,6.0,0.4326,33.0,56.0,50.75159056586644,12.50512699062937,47.0,73.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.67,0.67,0.16699999999999998,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,1.0,37.3,38.1,0.2547387755102041,0.83,0.17,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.0,0.10479531250000007,0.12811489361702127,0.5,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,3.4,2.6,5.8,1.1,0.8,1.7,311.51186046511634,210.01124999999996,156.0,116.0,217.0,1.8,6.771015625,9.829765625000004,132.0,11.7,14.0,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,65.6,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.8333,0.8333,0.8333,0.0,0.8333,0.1982051282051282,0.0,0.0,0.0,0.0,0.24624331210191086,0.4612266666666666,0.4139693693693694,1.0,0.06,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.3333,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.33,1.0,2.0,14.5,10.5,0.0,0.0
Residents,101.0,0.2022,20.0,83.0,83.0,12.50512699062937,43.559684541639996,60.54107364679062,0.0,0.317,0.09761794871794874,0.019841577825159915,0.8769964360587003,0.007969298245614036,0.007665738758029979,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.06,0.49032033195020713,0.6729999999999999,0.317,0.604,0.317,0.149,0.0,0.10271027027027027,0.406,0.366,0.7001397984886649,37.97568421052632,38.46796491228069,0.2547387755102041,0.6014235135135132,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,0.55,0.3354298642533936,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.34,0.62
Respiratory Only,89.0,0.2753,16.0,65.0,50.75159056586644,12.50512699062937,27.0,91.0,0.19506666666666667,0.5393,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,11.6,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.27,0.079,0.079,0.034,0.07309664179104476,0.037001818181818164,0.079,0.04621775362318841,0.079,0.73,37.97568421052632,38.5,0.2547387755102041,0.29600000000000004,0.10099999999999999,0.12239550000000006,0.27658539325842696,0.135,0.315,0.14227399999999998,0.0,0.0,0.0,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,21.9,14.913725490196079,0.0,0.0
Scans done 1-2 weeks after symptom onset,30.0,0.4382,50.0,52.3,52.3,13.0,43.559684541639996,60.54107364679062,0.19506666666666667,0.67,0.0,0.0,1.0,0.0,0.0,0.47,0.47,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.3,0.23,0.1,0.1,0.1,0.07,0.1,0.1,0.1,0.2,0.9,37.97568421052632,38.2,0.2547387755102041,0.7,0.43,0.07,0.2,0.13,0.05,0.14227399999999998,0.03,0.07,0.0,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,8.4,4.9,11.9,1.1,0.8,1.4,311.51186046511634,210.01124999999996,206.8,110.7,302.9,6.805492227979274,6.771015625,9.829765625000004,119.6,106.8,132.4,23.007777777777775,30.1,48.7,42.7,11.9,8.0,15.8,6.3544347826086955,115.4,96.74351562499999,71.3,6.8,35.39912280701754,2.039360465116279,5.8,10.7,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.07,0.23270114942528736
Scans done <= 1 week after symptom onset,21.0,0.4382,50.0,48.8,48.8,13.0,43.559684541639996,60.54107364679062,0.19506666666666667,0.52,0.0,0.0,1.0,0.0,0.0,0.38,0.38,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.24,0.05,0.1,0.05,0.14,0.05,0.1,0.05,0.0,0.15,0.86,37.97568421052632,38.1,0.2547387755102041,0.71,0.43,0.1,0.14,0.05,0.09,0.14227399999999998,0.05,0.1,0.05,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,7.8,4.2,11.4,1.0,0.7,1.3,311.51186046511634,210.01124999999996,213.5,112.7,314.3,6.805492227979274,6.771015625,9.829765625000004,126.7,113.3,140.1,23.007777777777775,34.0,50.6,47.7,14.1,9.8,18.4,6.3544347826086955,68.0,96.74351562499999,61.4,5.2,35.39912280701754,2.039360465116279,6.9,10.5,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.23270114942528736
Scans done >2 weeks after symptom onset,15.0,0.4213,50.0,49.5,49.5,11.0,43.559684541639996,60.54107364679062,0.19506666666666667,0.47,0.0,0.0,1.0,0.0,0.0,0.6,0.6,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.2,0.13,0.13,0.07,0.13,0.0,0.13,0.07,0.0,0.2,0.93,37.97568421052632,38.5,0.2547387755102041,0.8,0.8,0.07,0.4,0.13,0.13,0.14227399999999998,0.07,0.0,0.0,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.5191098765432098,0.2955552631578946,0.3012145539906103,1.0,8.2,4.0,12.4,1.1,0.8,1.4,311.51186046511634,210.01124999999996,230.5,95.7,365.3,6.805492227979274,6.771015625,9.829765625000004,124.8,115.7,133.9,23.007777777777775,37.45769230769232,50.6,37.8,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,58.4,96.74351562499999,49.8,24.443,35.39912280701754,2.039360465116279,82.3307650273224,10.9,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.07,0.23270114942528736
Secondary contact,17.0,0.4045,26.0,37.0,50.75159056586644,12.50512699062937,24.0,47.5,0.19506666666666667,0.41200000000000003,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,8.0,4.0,11.0,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.235,0.29759942028985514,0.059000000000000004,0.11800000000000001,0.0,0.07309664179104476,0.0,0.10271027027027027,0.059000000000000004,0.0,0.588,37.97568421052632,38.46796491228069,0.2547387755102041,0.529,0.059000000000000004,0.12239550000000006,0.353,0.11800000000000001,0.0,0.14227399999999998,0.059000000000000004,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,1.0,0.2955552631578946,0.3012145539906103,1.0,4.8,3.4,6.2,1.1,1.0,1.9,375.0,267.0,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,13.5,17.0,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,2.2,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,1.0,0.0,0.0,0.0,0.1982051282051282,0.0,0.0,1.0,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,14.0,14.0,0.0,0.0
Severe,140.0625,0.3442781249999999,30.6875,58.751383113985575,54.4060580777499,13.122915679886367,46.223592270820006,66.59241182339532,0.17112083333333325,0.6135762369791667,0.037351121794871794,0.0012400986140724947,0.9649061386268344,0.0004980811403508772,0.0004791086723768737,0.7903039197976877,0.48791295811518337,0.3527816616766466,6.45675,5.87216911764706,4.177357954545453,8.053380681818174,6.774479166666669,7.249723639455779,5.064266732283463,12.303795000000003,0.1188623511904762,0.09022173913043477,25.414318181818192,0.22396153846153852,0.5145258428423232,0.31265290760869563,0.20091668664383555,0.1823108455882353,0.07127090371621622,0.09265113106343284,0.0324075568181818,0.26369800675675675,0.05723665081521739,0.14287157012195117,0.8009918372166246,37.81774342105263,38.54484539473682,0.3237334183673469,0.6506260979729729,0.42593892045454557,0.10909135937500006,0.30561320224719096,0.21010609011627898,0.39437896533613426,0.14863187499999994,0.1457920689655173,0.09260644531250009,0.14197194148936174,0.1919513392857144,0.1609329268292682,0.12075625000000005,0.0429,0.062267162698412676,0.48188804012345676,0.3218053453947367,0.3665359154929577,3.3026674454828644,6.167270281456955,4.442256416349808,8.565118534482759,1.125023412052117,0.9716015624999997,1.612587890624999,311.5118604651162,210.01124999999982,177.7981234756098,133.17012948895024,229.07892092541442,6.256588406735751,5.99735595703125,9.828254394531248,111.87008109177218,107.60733455882355,130.94988970588233,23.00777777777777,37.187283653846166,29.799534883720924,34.61236213235294,11.697050781250002,7.243879013761465,16.015752840909094,6.381277173913045,67.23205455801104,94.54201171874993,47.029168827800845,24.78853124999999,33.61042763157895,1.500165334302326,59.40023736338795,12.740985576923077,0.7997706364329265,0.8561718749999999,0.4810893138111891,0.022052255639097743,0.17976083776595758,0.19820512820512812,0.12712500000000002,0.33087733796296304,0.09171235513245032,0.4268746236910994,0.31068873407643316,0.4732202083333333,0.48824048423423416,0.6637261239035088,0.23464804687500013,0.3769641111111111,0.038000609756097564,0.107378730867347,0.6372492021276597,0.19785468750000004,0.10729787234042562,0.3967197916666668,0.2892828125,0.27623099315068506,0.13445535714285714,0.10656072443181817,0.0934152537128713,0.21307045784883727,0.07732409539473681,0.13004179687500006,0.11038070436507932,0.13095266393442628,0.04981333333333332,0.04950666666666664,0.958123082822086,0.48245616515837103,0.46486492966751924,7.0533312499999985,15.327051056338032,14.94724264705883,0.15624186550976144,0.283622485632184
